ensembl_gene_id	gene_id	symbol	type
NA	182353	clec-162	protein-coding
NA	182354	ncx-6	protein-coding
NA	182355	C07A9.5	protein-coding
NA	182356	set-3	protein-coding
NA	182357	C07A9.9	protein-coding
NA	182358	C07A9.10	protein-coding
NA	182359	C07B5.2	protein-coding
NA	182360	C07B5.3	protein-coding
NA	182361	C07B5.4	protein-coding
NA	182362	C07C7.1	protein-coding
NA	182363	C07D8.2	pseudo
NA	182366	C07D8.5	protein-coding
NA	182367	sre-3	protein-coding
NA	182368	nas-7	protein-coding
NA	182369	C07E3.4	protein-coding
NA	182370	ceh-57	protein-coding
NA	182371	ceh-58	protein-coding
NA	182373	C07E3.8	protein-coding
NA	182374	C07E3.9	protein-coding
NA	182375	svh-1	protein-coding
NA	182377	C07G1.6	protein-coding
NA	182378	C07G1.7	protein-coding
NA	182379	irg-1	protein-coding
NA	182381	C07G3.8	protein-coding
NA	182382	C07H6.2	protein-coding
NA	182383	C08A9.3	protein-coding
NA	182386	C08A9.8	protein-coding
NA	182387	C08A9.9	protein-coding
NA	182388	C08B6.11	protein-coding
NA	182389	C08B6.3	protein-coding
NA	182390	C08B6.5	protein-coding
NA	182391	C08B6.6	protein-coding
NA	182392	C08B11.8	protein-coding
NA	182393	bath-15	protein-coding
NA	182394	C08D8.1	protein-coding
NA	182395	C08E3.1	protein-coding
NA	182396	btb-15	pseudo
NA	182397	fbxa-162	pseudo
NA	182398	fbxa-163	protein-coding
NA	182399	fbxa-164	protein-coding
NA	182400	fbxa-165	protein-coding
NA	182401	fbxa-166	protein-coding
NA	182402	fbxa-158	protein-coding
NA	182403	fbxa-159	pseudo
NA	182404	fbxa-160	protein-coding
NA	182405	C08E3.13	protein-coding
NA	182406	C08E8.1	protein-coding
NA	182407	C08E8.2	protein-coding
NA	182408	C08E8.3	protein-coding
NA	182409	C08E8.4	protein-coding
NA	182410	math-2	protein-coding
NA	182411	fbxb-13	protein-coding
NA	182412	C08F1.8	protein-coding
NA	182414	mboa-4	protein-coding
NA	182415	fbxb-9	protein-coding
NA	182416	C08F8.6	protein-coding
NA	182417	rap-3	protein-coding
NA	182418	C08F11.2	pseudo
NA	182419	C08F11.3	protein-coding
NA	182420	sru-21	protein-coding
NA	182421	fbxa-98	protein-coding
NA	182422	C08F11.7	protein-coding
NA	182423	srz-29	protein-coding
NA	182424	C08G5.1	pseudo
NA	182425	fbxc-48	protein-coding
NA	182426	C08G5.3	pseudo
NA	182427	snt-6	protein-coding
NA	182428	C08G5.6	protein-coding
NA	182429	C08H9.1	protein-coding
NA	182430	chil-1	protein-coding
NA	182431	chil-2	protein-coding
NA	182432	chil-3	protein-coding
NA	182433	C08H9.8	pseudo
NA	182434	chil-4	protein-coding
NA	182435	chil-5	protein-coding
NA	182436	chil-6	protein-coding
NA	182437	chil-7	protein-coding
NA	182438	C09B7.2	protein-coding
NA	182439	C09B8.3	protein-coding
NA	182440	C09B8.5	protein-coding
NA	182441	C09B9.1	protein-coding
NA	182442	C09B9.2	protein-coding
NA	182444	C09B9.t1	tRNA
NA	182446	C09D4.2	protein-coding
NA	182447	C09D4.6	protein-coding
NA	182448	srxa-5	protein-coding
NA	182449	pqn-10	protein-coding
NA	182450	oig-1	protein-coding
NA	182451	C09E7.5	protein-coding
NA	182452	C09E9.1	protein-coding
NA	182454	C09F5.3	protein-coding
NA	182455	C09F9.1	protein-coding
NA	182456	C09F9.2	protein-coding
NA	182457	C09F9.4	pseudo
NA	182458	pqn-11	protein-coding
NA	182459	C09G1.2	protein-coding
NA	182460	C09G1.3	protein-coding
NA	182461	C09G5.7	protein-coding
NA	182462	npp-23	protein-coding
NA	182463	C09G9.3	protein-coding
NA	182464	hdl-2	protein-coding
NA	182465	C09G9.5	protein-coding
NA	182466	npax-4	protein-coding
NA	182467	ceh-53	protein-coding
NA	182468	srz-79	protein-coding
NA	182469	srz-78	protein-coding
NA	182471	C09G12.5	protein-coding
NA	182472	srz-70	protein-coding
NA	182474	tsg-101	protein-coding
NA	182476	C09H5.7	protein-coding
NA	182478	C09H10.5	protein-coding
NA	182479	apc-17	protein-coding
NA	182480	glb-4	protein-coding
NA	182481	C09H10.9	protein-coding
NA	182482	C10A4.1	protein-coding
NA	182483	C10A4.2	protein-coding
NA	182484	C10A4.3	protein-coding
NA	182485	C10A4.4	protein-coding
NA	182486	gad-2	protein-coding
NA	182487	C10A4.6	protein-coding
NA	182488	C10A4.7	protein-coding
NA	182489	mnm-2	protein-coding
NA	182490	symk-1	protein-coding
NA	182491	C10B5.3	protein-coding
NA	182492	pezo-1	protein-coding
NA	182493	C10C5.2	protein-coding
NA	182494	npr-3	protein-coding
NA	182495	C10C6.3	protein-coding
NA	182496	C10E2.1	protein-coding
NA	182497	C10E2.2	protein-coding
NA	182498	C10E2.4	protein-coding
NA	182499	C10E2.5	protein-coding
NA	182500	srg-26	protein-coding
NA	182501	C10G8.2	protein-coding
NA	182502	C10G8.3	protein-coding
NA	182503	C10G8.4	protein-coding
NA	182504	C10G8.t1	tRNA
NA	182505	C10G11.1	protein-coding
NA	182506	C10G11.6	protein-coding
NA	182507	C10G11.10	protein-coding
NA	182508	ugt-27	protein-coding
NA	182509	mlst-8	protein-coding
NA	182511	asp-9	protein-coding
NA	182512	C11D2.3	protein-coding
NA	182513	gpx-3	protein-coding
NA	182514	del-8	protein-coding
NA	182517	C11E4.7	protein-coding
NA	182518	C11E4.t1	tRNA
NA	182520	C11G6.2	protein-coding
NA	182521	C11G10.1	protein-coding
NA	182523	C11G10.t1	tRNA
NA	182524	C11H1.2	protein-coding
NA	182525	C11H1.5	protein-coding
NA	182526	C11H1.7	protein-coding
NA	182527	C12C8.t1	tRNA
NA	182528	C12C8.t2	tRNA
NA	182529	C12C8.t3	tRNA
NA	182530	C12C8.t4	tRNA
NA	182531	C12C8.t5	tRNA
NA	182532	C12C8.t6	tRNA
NA	182533	nhr-152	protein-coding
NA	182534	C12D5.3	protein-coding
NA	182535	C12D5.4	protein-coding
NA	182536	C12D5.5	protein-coding
NA	182538	C12D5.9	protein-coding
NA	182539	C12D5.10	protein-coding
NA	182540	ttr-19	protein-coding
NA	182541	fipr-8	protein-coding
NA	182542	col-148	protein-coding
NA	182543	C12D8.9	protein-coding
NA	182544	str-182	protein-coding
NA	182545	C12D12.3	protein-coding
NA	182546	C12D12.4	protein-coding
NA	182547	sox-4	protein-coding
NA	182549	C13A2.1	protein-coding
NA	182550	C13A2.2	pseudo
NA	182551	C13A2.3	protein-coding
NA	182552	C13A2.4	protein-coding
NA	182553	C13A2.5	protein-coding
NA	182554	C13A2.6	protein-coding
NA	182555	C13A2.7	protein-coding
NA	182556	C13A2.9	protein-coding
NA	182557	C13A2.10	protein-coding
NA	182558	C13A2.11	pseudo
NA	182559	C13A10.2	protein-coding
NA	182560	C13B4.t1	tRNA
NA	182561	srt-1	protein-coding
NA	182562	srd-71	protein-coding
NA	182563	Y40D12A.1	protein-coding
NA	182564	nhr-153	protein-coding
NA	182565	nhr-154	protein-coding
NA	182566	nhr-136	protein-coding
NA	182567	C13C4.6	protein-coding
NA	182568	C13C12.2	protein-coding
NA	182569	srr-6	protein-coding
NA	182570	srr-5	pseudo
NA	182571	srr-8	protein-coding
NA	182572	srsx-11	protein-coding
NA	182573	srsx-12	protein-coding
NA	182574	srsx-13	protein-coding
NA	182575	ncx-8	protein-coding
NA	182576	ncx-9	protein-coding
NA	182577	ugt-7	protein-coding
NA	182578	kxd-1	protein-coding
NA	182579	C13F10.6	protein-coding
NA	182580	C13G3.1	protein-coding
NA	182581	C14A4.6	protein-coding
NA	182582	C14A4.13	protein-coding
NA	182584	C14A6.3	protein-coding
NA	182586	C14A6.5	protein-coding
NA	182587	C14A6.6	protein-coding
NA	182588	C14A6.7	protein-coding
NA	182589	C14A6.8	protein-coding
NA	182590	C14A11.2	protein-coding
NA	182591	C14A11.5	protein-coding
NA	182593	C14B1.8	protein-coding
NA	182595	C14B4.2	protein-coding
NA	182598	C14B9.t1	tRNA
NA	182599	C14B9.t2	tRNA
NA	182600	srx-7	protein-coding
NA	182601	C14C6.3	protein-coding
NA	182602	nhr-155	protein-coding
NA	182603	C14C6.6	protein-coding
NA	182604	C14C6.8	protein-coding
NA	182605	srx-8	protein-coding
NA	182606	C14C6.12	pseudo
NA	182607	C14C6.13	protein-coding
NA	182608	C14C10.1	protein-coding
NA	182609	ttr-43	protein-coding
NA	182610	C14C11.1	protein-coding
NA	182611	srx-117	protein-coding
NA	182612	C14C11.7	protein-coding
NA	182613	C14E2.1	protein-coding
NA	182614	got-1.3	pseudo
NA	182615	C14E2.3	protein-coding
NA	182616	C14E2.4	protein-coding
NA	182617	C14E2.5	protein-coding
NA	182618	C14E2.6	protein-coding
NA	182619	C14F11.4	protein-coding
NA	182620	C14F11.t1	tRNA
NA	182621	str-74	protein-coding
NA	182622	lgc-23	protein-coding
NA	182623	C15A7.2	protein-coding
NA	182625	C15A11.2	protein-coding
NA	182626	C15A11.4	protein-coding
NA	182627	C15B12.2	protein-coding
NA	182628	C15B12.3	protein-coding
NA	182629	actl-1	protein-coding
NA	182630	C15C6.3	protein-coding
NA	182631	C15C6.t1	tRNA
NA	182633	C15C7.4	protein-coding
NA	182634	C15C7.6	protein-coding
NA	182635	hrg-7	protein-coding
NA	182636	C15C8.5	protein-coding
NA	182637	C15C8.6	protein-coding
NA	182638	C15F1.1	protein-coding
NA	182639	C15H7.3	protein-coding
NA	182640	C15H7.4	protein-coding
NA	182641	C15H9.2	protein-coding
NA	182642	C15H9.3	protein-coding
NA	182643	C15H9.4	protein-coding
NA	182644	prx-3	protein-coding
NA	182646	C15H11.1	protein-coding
NA	182647	gnrr-2	protein-coding
NA	182648	rpoa-12	protein-coding
NA	182649	C16A3.2	protein-coding
NA	182650	C16A11.5	protein-coding
NA	182651	C16A11.7	protein-coding
NA	182652	C16B8.t1	tRNA
NA	182653	C16B8.t2	tRNA
NA	182654	C16B8.t3	tRNA
NA	182655	C16C4.1	protein-coding
NA	182656	math-12	pseudo
NA	182657	math-13	protein-coding
NA	182658	math-14	protein-coding
NA	182659	math-15	protein-coding
NA	182660	fbxb-98	protein-coding
NA	182662	math-16	protein-coding
NA	182663	math-17	protein-coding
NA	182664	math-5	protein-coding
NA	182665	math-6	protein-coding
NA	182666	math-7	protein-coding
NA	182667	math-8	protein-coding
NA	182668	math-9	protein-coding
NA	182669	math-10	protein-coding
NA	182670	math-11	pseudo
NA	182671	C16C8.4	protein-coding
NA	182672	C16C8.5	protein-coding
NA	182674	C16C8.7	protein-coding
NA	182675	C16C8.8	protein-coding
NA	182676	C16C8.9	protein-coding
NA	182677	C16C8.10	protein-coding
NA	182678	C16C8.12	protein-coding
NA	182679	C16C8.13	protein-coding
NA	182680	C16C8.18	protein-coding
NA	182681	rnf-121	protein-coding
NA	182682	C16C10.9	protein-coding
NA	182683	C16D6.1	protein-coding
NA	182684	npr-4	protein-coding
NA	182685	C16D6.3	protein-coding
NA	182686	C16D9.5	protein-coding
NA	182687	C16D9.6	protein-coding
NA	182688	srt-25	pseudo
NA	182689	C16D9.8	protein-coding
NA	182690	C16D9.t4	tRNA
NA	182691	C16D9.t2	tRNA
NA	182692	C16D9.t3	tRNA
NA	182693	C16E9.1	protein-coding
NA	182694	ncs-7	protein-coding
NA	182695	C16H3.t1	tRNA
NA	182696	C16H3.t2	tRNA
NA	182697	nhr-257	protein-coding
NA	182698	C17A2.2	protein-coding
NA	182699	C17A2.3	protein-coding
NA	182700	C17A2.4	protein-coding
NA	182701	oac-4	protein-coding
NA	182702	C17A2.6	pseudo
NA	182703	C17A2.7	protein-coding
NA	182704	C17B7.2	pseudo
NA	182705	C17B7.3	protein-coding
NA	182706	C17B7.4	protein-coding
NA	182708	C17B7.8	protein-coding
NA	182709	C17B7.9	protein-coding
NA	182710	C17B7.10	protein-coding
NA	182711	fbxa-65	protein-coding
NA	182712	C17B7.12	protein-coding
NA	182713	C17C3.2	protein-coding
NA	182714	C17C3.3	protein-coding
NA	182715	C17C3.5	protein-coding
NA	182716	C17C3.6	protein-coding
NA	182717	hlh-25	protein-coding
NA	182718	C17C3.9	protein-coding
NA	182719	hlh-27	protein-coding
NA	182720	C17C3.11	protein-coding
NA	182721	C17C3.13	protein-coding
NA	182722	unc-75	protein-coding
NA	182724	C17E4.1	protein-coding
NA	182725	C17E4.4	protein-coding
NA	182726	nkb-1	protein-coding
NA	182727	nhr-156	protein-coding
NA	182728	srh-190	protein-coding
NA	182729	sre-9	protein-coding
NA	182730	nhr-157	protein-coding
NA	182731	nhr-158	protein-coding
NA	182732	nhr-159	protein-coding
NA	182733	nhr-124	protein-coding
NA	182734	irld-22	protein-coding
NA	182735	C17E7.13	protein-coding
NA	182736	C17F3.3	protein-coding
NA	182737	clec-124	protein-coding
NA	182738	srh-297	protein-coding
NA	182739	C17F4.8	protein-coding
NA	182740	folr-1	protein-coding
NA	182741	C17G1.2	protein-coding
NA	182742	C17G10.3	protein-coding
NA	182744	C17H1.1	pseudo
NA	182745	C17H1.2	protein-coding
NA	182746	pals-2	protein-coding
NA	182747	pals-4	protein-coding
NA	182748	pals-5	protein-coding
NA	182749	pals-6	protein-coding
NA	182750	pals-7	protein-coding
NA	182752	C17H11.4	protein-coding
NA	182753	C17H11.5	protein-coding
NA	182754	C17H12.5	protein-coding
NA	182755	C17H12.6	protein-coding
NA	182756	ceh-48	protein-coding
NA	182757	C17H12.11	protein-coding
NA	182758	hlh-14	protein-coding
NA	182759	C18A11.1	protein-coding
NA	182760	C18A11.2	protein-coding
NA	182761	C18A11.4	protein-coding
NA	182763	C18A11.t1	tRNA
NA	182764	C18A11.t2	tRNA
NA	182765	C18B2.1	protein-coding
NA	182766	C18B2.2	protein-coding
NA	182767	del-9	protein-coding
NA	182768	srbc-11	protein-coding
NA	182769	srbc-10	protein-coding
NA	182770	srbc-9	protein-coding
NA	182771	srbc-7	protein-coding
NA	182772	srbc-8	protein-coding
NA	182773	C18B10.6	protein-coding
NA	182774	C18B12.1	protein-coding
NA	182775	fbxa-97	pseudo
NA	182776	glb-5	protein-coding
NA	182780	glb-6	protein-coding
NA	182781	C18D1.2	protein-coding
NA	182783	C18D4.3	protein-coding
NA	182784	C18D4.4	protein-coding
NA	182786	srz-90	protein-coding
NA	182787	C18D4.t1	tRNA
NA	182788	C18D11.3	protein-coding
NA	182789	cal-2	protein-coding
NA	182790	C18E9.5	protein-coding
NA	182791	C18E9.8	protein-coding
NA	182792	C18E9.9	protein-coding
NA	182793	srg-2	protein-coding
NA	182794	C18G1.1	protein-coding
NA	182795	bgnt-1.4	protein-coding
NA	182796	C18G1.6	protein-coding
NA	182797	C18G1.7	protein-coding
NA	182798	C18G1.8	protein-coding
NA	182799	C18G1.9	protein-coding
NA	182800	C18H2.4	pseudo
NA	182801	inx-18	protein-coding
NA	182802	col-102	protein-coding
NA	182803	C18H7.4	protein-coding
NA	182805	srt-59	protein-coding
NA	182806	prmt-4	protein-coding
NA	182807	C18H9.1	protein-coding
NA	182809	C18H9.6	protein-coding
NA	182811	C23F12.3	protein-coding
NA	182812	C23G10.2	protein-coding
NA	182813	C23G10.5	protein-coding
NA	182814	C23G10.6	protein-coding
NA	182815	C23G10.10	protein-coding
NA	182816	C23G10.11	protein-coding
NA	182817	ascc-1	protein-coding
NA	182818	C23H4.2	protein-coding
NA	182819	C23H4.4	protein-coding
NA	182821	prmt-6	protein-coding
NA	182822	xbx-4	protein-coding
NA	182823	che-6	protein-coding
NA	182824	flp-24	protein-coding
NA	182826	C24A3.1	protein-coding
NA	182830	C52B9.8	protein-coding
NA	182831	C24A8.5	protein-coding
NA	182832	C24A11.2	protein-coding
NA	182833	C24A11.5	protein-coding
NA	182834	C24A11.6	protein-coding
NA	182835	C24B5.4	protein-coding
NA	182836	pqn-16	protein-coding
NA	182837	srt-26	pseudo
NA	182838	srt-28	protein-coding
NA	182839	srt-29	protein-coding
NA	182840	srt-27	protein-coding
NA	182841	srg-60	protein-coding
NA	182842	srg-57	protein-coding
NA	182843	srg-61	protein-coding
NA	182844	srg-62	protein-coding
NA	182846	C24D10.5	protein-coding
NA	182848	nas-12	protein-coding
NA	182849	abt-1	protein-coding
NA	182850	grl-1	protein-coding
NA	182851	delm-2	protein-coding
NA	182852	acd-1	protein-coding
NA	182855	C24H10.1	protein-coding
NA	182856	C24H10.2	protein-coding
NA	182857	C24H10.3	protein-coding
NA	182858	C24H10.4	protein-coding
NA	182859	C24H11.1	protein-coding
NA	182860	C24H11.2	protein-coding
NA	182861	tbx-38	protein-coding
NA	182862	srd-74	protein-coding
NA	182863	immp-1	protein-coding
NA	182864	twk-39	protein-coding
NA	182865	C24H11.t1	tRNA
NA	182866	C24H12.1	protein-coding
NA	182867	C24H12.2	protein-coding
NA	182868	C24H12.6	protein-coding
NA	182869	C24H12.7	pseudo
NA	182870	C24H12.8	protein-coding
NA	182871	C24H12.9	pseudo
NA	182873	C24H12.11	pseudo
NA	182874	fkh-10	protein-coding
NA	182875	tag-72	protein-coding
NA	182876	mrpl-34	protein-coding
NA	182877	C25A1.15	protein-coding
NA	182878	C25A8.1	protein-coding
NA	182879	C25A8.5	protein-coding
NA	182880	C25A11.1	protein-coding
NA	182881	aexr-1	protein-coding
NA	182882	nhr-120	protein-coding
NA	182883	fbxa-82	protein-coding
NA	182884	C25D7.5	protein-coding
NA	182885	C25D7.9	protein-coding
NA	182887	nhr-30	protein-coding
NA	182888	cyp-33B1	protein-coding
NA	182889	C25E10.4	protein-coding
NA	182891	C25E10.7	protein-coding
NA	182892	C25E10.8	protein-coding
NA	182893	swm-1	protein-coding
NA	182894	C25E10.10	protein-coding
NA	182895	C25E10.11	protein-coding
NA	182896	C25E10.12	protein-coding
NA	182897	C25F6.6	protein-coding
NA	182898	C25F6.t1	tRNA
NA	182899	C25F6.t2	tRNA
NA	182900	C25F6.t3	tRNA
NA	182901	C25F6.t4	tRNA
NA	182903	srw-85	protein-coding
NA	182904	C25F9.2	protein-coding
NA	182905	C25F9.4	protein-coding
NA	182906	C25F9.6	protein-coding
NA	182907	C25F9.8	protein-coding
NA	182908	C25F9.9	protein-coding
NA	182914	clec-185	protein-coding
NA	182915	spe-44	protein-coding
NA	182916	C25G4.7	protein-coding
NA	182917	C25G4.8	protein-coding
NA	182918	C25G6.1	protein-coding
NA	182919	C25G6.3	protein-coding
NA	182920	C25G6.4	protein-coding
NA	182921	npr-11	protein-coding
NA	182922	C25H3.1	protein-coding
NA	182923	C25H3.14	protein-coding
NA	182924	flp-27	protein-coding
NA	182926	C26B2.2	protein-coding
NA	182927	nhr-258	protein-coding
NA	182929	elpc-4	protein-coding
NA	182930	C26B2.8	protein-coding
NA	182931	C26B9.2	protein-coding
NA	182932	C26B9.6	protein-coding
NA	182933	C26C6.4	protein-coding
NA	182934	C26C6.6	protein-coding
NA	182935	glb-8	protein-coding
NA	182936	C26C6.8	protein-coding
NA	182937	C26D10.3	protein-coding
NA	182938	C26D10.4	protein-coding
NA	182939	C26E1.1	protein-coding
NA	182940	C26E1.2	protein-coding
NA	182941	C26E6.1	protein-coding
NA	182942	frpr-3	protein-coding
NA	182943	hint-3	protein-coding
NA	182944	flp-21	protein-coding
NA	182945	C26G2.2	protein-coding
NA	182946	C26G2.t1	tRNA
NA	182948	pho-12	protein-coding
NA	182949	C27A2.5	protein-coding
NA	182950	C27A2.t1	tRNA
NA	182951	C27A7.6	protein-coding
NA	182952	srj-4	protein-coding
NA	182953	let-391	protein-coding
NA	182954	C27A12.4	protein-coding
NA	182955	C27A12.t1	tRNA
NA	182956	C27B7.6	protein-coding
NA	182957	C27C7.2	pseudo
NA	182958	C27C7.5	protein-coding
NA	182959	C27C7.7	protein-coding
NA	182960	nhr-259	protein-coding
NA	182961	C27C12.1	protein-coding
NA	182962	C27C12.4	protein-coding
NA	182963	acd-3	protein-coding
NA	182964	C27D6.1	protein-coding
NA	182965	C27D9.2	protein-coding
NA	182966	C27F2.6	protein-coding
NA	182969	C27H5.6	protein-coding
NA	182970	dyf-13	protein-coding
NA	182971	glc-4	protein-coding
NA	182973	C28A5.t1	tRNA
NA	182974	C28A5.t2	tRNA
NA	182975	C28A5.t3	tRNA
NA	182976	C28C12.1	protein-coding
NA	182977	C28C12.3	protein-coding
NA	182978	C28C12.4	protein-coding
NA	182980	hlh-12	protein-coding
NA	182981	C28D4.4	protein-coding
NA	182982	C28D4.7	protein-coding
NA	182983	C28D4.8	protein-coding
NA	182984	C28F5.1	protein-coding
NA	182985	glb-9	protein-coding
NA	182987	C28F5.4	protein-coding
NA	182989	ubc-23	protein-coding
NA	182990	C28G1.2	protein-coding
NA	182991	C28G1.t1	tRNA
NA	182992	C28G1.t2	tRNA
NA	182993	C28G1.t3	tRNA
NA	182994	C28G1.t4	tRNA
NA	182995	C28H8.2	protein-coding
NA	182996	C28H8.5	protein-coding
NA	182997	C28H8.7	protein-coding
NA	182998	C28H8.8	protein-coding
NA	183000	gsto-1	protein-coding
NA	183001	C29E4.9	protein-coding
NA	183002	C29E4.10	protein-coding
NA	183003	cutl-27	protein-coding
NA	183004	C29F3.3	protein-coding
NA	183005	clec-231	protein-coding
NA	183006	clec-230	protein-coding
NA	183007	srx-58	protein-coding
NA	183008	C29F4.3	protein-coding
NA	183009	C29F4.t1	tRNA
NA	183010	sdz-3	pseudo
NA	183011	C29F5.3	protein-coding
NA	183012	mps-1	protein-coding
NA	183013	C29F5.5	protein-coding
NA	183015	glb-10	protein-coding
NA	183016	C29F7.1	protein-coding
NA	183018	C29F7.t1	tRNA
NA	183019	C29F7.t2	tRNA
NA	183020	C29F7.t3	tRNA
NA	183022	C29F9.5	protein-coding
NA	183023	C29F9.6	protein-coding
NA	183024	C29F9.8	protein-coding
NA	183025	C29F9.9	protein-coding
NA	183027	fbxa-58	pseudo
NA	183028	C29F9.12	protein-coding
NA	183029	nhr-280	protein-coding
NA	183031	C29G2.2	pseudo
NA	183032	C29G2.3	protein-coding
NA	183033	srt-4	protein-coding
NA	183034	srt-58	protein-coding
NA	183035	C29G2.6	protein-coding
NA	183036	cec-9	protein-coding
NA	183037	C30A5.4	protein-coding
NA	183040	rbmx-2	protein-coding
NA	183041	daf-37	protein-coding
NA	183042	C30B5.6	protein-coding
NA	183043	C30B5.7	protein-coding
NA	183044	C30D11.2	ncRNA
NA	183045	C30E1.2	protein-coding
NA	183046	C30E1.3	protein-coding
NA	183047	C30E1.4	protein-coding
NA	183048	fbxb-114	protein-coding
NA	183049	C30E1.6	pseudo
NA	183051	C30E1.8	protein-coding
NA	183052	C30E1.t1	tRNA
NA	183053	C30F2.2	protein-coding
NA	183055	C30F12.5	protein-coding
NA	183056	trhr-1	protein-coding
NA	183059	irld-23	protein-coding
NA	183060	C30G12.1	protein-coding
NA	183062	C30G12.4	protein-coding
NA	183064	clec-199	protein-coding
NA	183065	zipt-17	protein-coding
NA	183066	clec-201	pseudo
NA	183067	clec-202	protein-coding
NA	183068	C30H6.5	protein-coding
NA	183069	oac-5	protein-coding
NA	183071	srbc-83	protein-coding
NA	183072	srbc-82	protein-coding
NA	183073	srxa-7	protein-coding
NA	183075	str-214	protein-coding
NA	183076	C31B8.1	protein-coding
NA	183077	C31B8.2	pseudo
NA	183078	pals-32	protein-coding
NA	183079	C31B8.7	protein-coding
NA	183080	C31B8.9	protein-coding
NA	183081	C31B8.12	protein-coding
NA	183082	fbxa-167	protein-coding
NA	183083	fbxa-168	pseudo
NA	183085	C31E10.1	protein-coding
NA	183087	irld-24	protein-coding
