ensembl_gene_id	gene_id	symbol	type
NA	852855	tF(GAA)G	tRNA
NA	852856	SCW11	protein-coding
NA	852857	CWH41	protein-coding
NA	852858	TRP5	protein-coding
NA	852860	PGD1	protein-coding
NA	852861	PIB2	protein-coding
NA	852862	STT3	protein-coding
NA	852863	ALK1	protein-coding
NA	852864	GET1	protein-coding
NA	852865	CKB1	protein-coding
NA	852866	JAC1	protein-coding
NA	852867	ATE1	protein-coding
NA	852868	KAP122	protein-coding
NA	852869	YGL015C	protein-coding
NA	852870	PUF4	protein-coding
NA	852871	PDR1	protein-coding
NA	852872	ERG4	protein-coding
NA	852873	SCL1	protein-coding
NA	852874	MPO1	protein-coding
NA	852875	LEU1	protein-coding
NA	852876	PMA1	protein-coding
NA	852877	BRP1	protein-coding
NA	852878	PMC1	protein-coding
NA	852879	COG7	protein-coding
NA	852880	RPN14	protein-coding
NA	852881	CDH1	protein-coding
NA	852882	ERP6	protein-coding
NA	852883	ERG26	protein-coding
NA	852884	EFM5	protein-coding
NA	852885	SWC4	protein-coding
NA	852886	CUL3	protein-coding
NA	852887	PEX31	protein-coding
NA	852888	TFG2	protein-coding
NA	852889	PRP18	protein-coding
NA	852890	ECT1	protein-coding
NA	852891	STF2	protein-coding
NA	852892	SEC9	protein-coding
NA	852893	NMA2	protein-coding
NA	852895	MCY1	protein-coding
NA	852896	SNU71	protein-coding
NA	852897	MSB2	protein-coding
NA	852898	YGR015C	protein-coding
NA	852899	YGR016W	protein-coding
NA	852900	YGR017W	protein-coding
NA	852901	YGR018C	protein-coding
NA	852902	UGA1	protein-coding
NA	852903	VMA7	protein-coding
NA	852904	YGR021W	protein-coding
NA	852905	MTL1	protein-coding
NA	852907	tD(GUC)G1	tRNA
NA	852908	THG1	protein-coding
NA	852909	YGR025W	protein-coding
NA	852910	YGR026W	protein-coding
NA	852911	RPS25A	protein-coding
NA	852912	YGR027W-A	protein-coding
NA	852913	YGR027W-B	protein-coding
NA	852914	tE(UUC)G3	tRNA
NA	852915	MSP1	protein-coding
NA	852916	ERV1	protein-coding
NA	852917	tD(GUC)G2	tRNA
NA	852918	POP6	protein-coding
NA	852919	IMO32	protein-coding
NA	852920	GSC2	protein-coding
NA	852921	TIM21	protein-coding
NA	852922	RPL26B	protein-coding
NA	852923	YGR035C	protein-coding
NA	852924	CAX4	protein-coding
NA	852925	ACB1	protein-coding
NA	852926	ORM1	protein-coding
NA	852927	tS(AGA)G	tRNA
NA	852928	YGR038C-B	protein-coding
NA	852929	YGR038C-A	protein-coding
NA	852930	YGR039W	protein-coding
NA	852931	KSS1	protein-coding
NA	852932	BUD9	protein-coding
NA	852933	MTE1	protein-coding
NA	852934	NQM1	protein-coding
NA	852935	RME1	protein-coding
NA	852936	YGR045C	protein-coding
NA	852937	TAM41	protein-coding
NA	852938	TFC4	protein-coding
NA	852939	UFD1	protein-coding
NA	852940	SCM4	protein-coding
NA	852941	YGR050C	protein-coding
NA	852943	FMP48	protein-coding
NA	852944	YGR053C	protein-coding
NA	852945	YGR054W	protein-coding
NA	852946	MUP1	protein-coding
NA	852947	RSC1	protein-coding
NA	852948	LST7	protein-coding
NA	852949	PEF1	protein-coding
NA	852950	SPR3	protein-coding
NA	852951	ERG25	protein-coding
NA	852952	ADE6	protein-coding
NA	852953	COX18	protein-coding
NA	852955	SPT4	protein-coding
NA	852956	VHT1	protein-coding
NA	852957	YGR066C	protein-coding
NA	852958	YGR067C	protein-coding
NA	852960	ART5	protein-coding
NA	852961	ROM1	protein-coding
NA	852962	ENV11	protein-coding
NA	852963	UPF3	protein-coding
NA	852964	SMD1	protein-coding
NA	852966	PRP38	protein-coding
NA	852967	MRPL25	protein-coding
NA	852968	PEX8	protein-coding
NA	852969	PAC10	protein-coding
NA	852970	YGR079W	protein-coding
NA	852971	TWF1	protein-coding
NA	852972	SLX9	protein-coding
NA	852973	TOM20	protein-coding
NA	852974	GCD2	protein-coding
NA	852975	MRP13	protein-coding
NA	852976	RPL11B	protein-coding
NA	852977	PIL1	protein-coding
NA	852978	PDC6	protein-coding
NA	852979	CTT1	protein-coding
NA	852980	NNF2	protein-coding
NA	852981	tT(UGU)G1	tRNA
NA	852982	UTP22	protein-coding
NA	852983	PRP31	protein-coding
NA	852984	DBF2	protein-coding
NA	852985	DRN1	protein-coding
NA	852986	VAS1	protein-coding
NA	852987	RRP46	protein-coding
NA	852988	TPC1	protein-coding
NA	852989	ASK10	protein-coding
NA	852990	ESP1	protein-coding
NA	852991	TEL2	protein-coding
NA	852992	MDR1	protein-coding
NA	852993	PCP1	protein-coding
NA	852994	GTF1	protein-coding
NA	852995	NOP7	protein-coding
NA	852996	SRB5	protein-coding
NA	852997	VMA21	protein-coding
NA	852998	VOA1	protein-coding
NA	852999	tL(GAG)G	tRNA
NA	853000	tK(UUU)G2	tRNA
NA	853002	CLB1	protein-coding
NA	853003	CLB6	protein-coding
NA	853004	tC(GCA)G	tRNA
NA	853005	YGR109W-A	protein-coding
NA	853006	YGR109W-B	protein-coding
NA	853007	CLD1	protein-coding
NA	853008	YGR111W	protein-coding
NA	853009	SHY1	protein-coding
NA	853010	DAM1	protein-coding
NA	853011	SPT6	protein-coding
NA	853014	YGR117C	protein-coding
NA	853015	RPS23A	protein-coding
NA	853016	NUP57	protein-coding
NA	853017	COG2	protein-coding
NA	853018	tN(GUU)G	tRNA
NA	853019	MEP1	protein-coding
NA	853020	YGR122W	protein-coding
NA	853022	tR(UCU)G3	tRNA
NA	853023	PPT1	protein-coding
NA	853024	tI(AAU)G	tRNA
NA	853025	ASN2	protein-coding
NA	853026	YGR125W	protein-coding
NA	853027	YGR126W	protein-coding
NA	853028	YGR127W	protein-coding
NA	853029	UTP8	protein-coding
NA	853030	SYF2	protein-coding
NA	853031	YGR130C	protein-coding
NA	853032	FHN1	protein-coding
NA	853033	PHB1	protein-coding
NA	853034	PEX4	protein-coding
NA	853035	CAF130	protein-coding
NA	853036	PRE9	protein-coding
NA	853037	LSB1	protein-coding
NA	853039	TPO2	protein-coding
NA	853041	CBF2	protein-coding
NA	853042	VPS62	protein-coding
NA	853043	BTN2	protein-coding
NA	853044	tA(AGC)G	tRNA
NA	853045	SKN1	protein-coding
NA	853046	SUF4	tRNA
NA	853047	THI4	protein-coding
NA	853048	ENP2	protein-coding
NA	853049	ECL1	protein-coding
NA	853050	NAT2	protein-coding
NA	853051	RPL24B	protein-coding
NA	853052	GPC1	protein-coding
NA	853053	CCM1	protein-coding
NA	853054	tA(UGC)G	tRNA
NA	853056	RSR1	protein-coding
NA	853057	YGR153W	protein-coding
NA	853058	GTO1	protein-coding
NA	853059	CYS4	protein-coding
NA	853060	PTI1	protein-coding
NA	853061	CHO2	protein-coding
NA	853062	MTR3	protein-coding
NA	853064	NSR1	protein-coding
NA	853065	RTS3	protein-coding
NA	853066	YGR161W-A	protein-coding
NA	853067	YGR161W-B	protein-coding
NA	853068	YGR161C-D	protein-coding
NA	853069	YGR161C-C	protein-coding
NA	853070	tV(AAC)G2	tRNA
NA	853071	TIF4631	protein-coding
NA	853072	GTR2	protein-coding
NA	853073	YGR164W	protein-coding
NA	853074	tR(UCU)G2	tRNA
NA	853075	MRPS35	protein-coding
NA	853076	TRS65	protein-coding
NA	853077	CLC1	protein-coding
NA	853078	YGR168C	protein-coding
NA	853079	PUS6	protein-coding
NA	853080	PSD2	protein-coding
NA	853081	MSM1	protein-coding
NA	853082	YIP1	protein-coding
NA	853083	RBG2	protein-coding
NA	853084	tG(GCC)G1	tRNA
NA	853085	CBP4	protein-coding
NA	853086	ERG1	protein-coding
NA	853088	ATF2	protein-coding
NA	853089	PBP1	protein-coding
NA	853090	OKP1	protein-coding
NA	853091	RNR4	protein-coding
NA	853092	tL(CAA)G3	tRNA
NA	853093	TIM13	protein-coding
NA	853095	QCR9	protein-coding
NA	853096	UBR1	protein-coding
NA	853097	TYS1	protein-coding
NA	853098	TFG1	protein-coding
NA	853099	HGH1	protein-coding
NA	853100	BUB1	protein-coding
NA	853101	tK(CUU)G3	tRNA
NA	853102	CRH1	protein-coding
NA	853103	tW(CCA)G2	tRNA
NA	853104	HIP1	protein-coding
NA	853106	TDH3	protein-coding
NA	853107	PDX1	protein-coding
NA	853108	XKS1	protein-coding
NA	853109	SKI6	protein-coding
NA	853110	FYV8	protein-coding
NA	853111	SNG1	protein-coding
NA	853112	YPP1	protein-coding
NA	853113	PMT6	protein-coding
NA	853114	ELP2	protein-coding
NA	853115	YGR201C	protein-coding
NA	853116	PCT1	protein-coding
NA	853117	YCH1	protein-coding
NA	853118	ADE3	protein-coding
NA	853119	TDA10	protein-coding
NA	853120	MVB12	protein-coding
NA	853121	CIR1	protein-coding
NA	853122	SER2	protein-coding
NA	853123	TRX2	protein-coding
NA	853124	YGR210C	protein-coding
NA	853125	ZPR1	protein-coding
NA	853126	SLI1	protein-coding
NA	853127	RTA1	protein-coding
NA	853128	RPS0A	protein-coding
NA	853129	RSM27	protein-coding
NA	853130	GPI1	protein-coding
NA	853131	CCH1	protein-coding
NA	853132	tG(GCC)G2	tRNA
NA	853133	CRM1	protein-coding
NA	853135	MRPL9	protein-coding
NA	853136	TOS2	protein-coding
NA	853137	PET54	protein-coding
NA	853138	HSV2	protein-coding
NA	853139	AZR1	protein-coding
NA	853140	AMA1	protein-coding
NA	853142	DIE2	protein-coding
NA	853144	SMI1	protein-coding
NA	853145	BNS1	protein-coding
NA	853146	PHB2	protein-coding
NA	853147	NAS6	protein-coding
NA	853148	PHO81	protein-coding
NA	853149	YHB1	protein-coding
NA	853150	MIC26	protein-coding
NA	853151	SPG1	protein-coding
NA	853152	YGR237C	protein-coding
NA	853153	KEL2	protein-coding
NA	853154	PEX21	protein-coding
NA	853155	PFK1	protein-coding
NA	853157	YAP1802	protein-coding
NA	853158	MPC3	protein-coding
NA	853159	LSC2	protein-coding
NA	853160	SDA1	protein-coding
NA	853161	BRF1	protein-coding
NA	853162	CPD1	protein-coding
NA	853163	SOL4	protein-coding
NA	853164	MGA1	protein-coding
NA	853165	RIE1	protein-coding
NA	853166	NOP19	protein-coding
NA	853167	GCN5	protein-coding
NA	853168	PUP2	protein-coding
NA	853169	ENO1	protein-coding
NA	853170	COQ6	protein-coding
NA	853171	tT(UGU)G2	tRNA
NA	853172	GND2	protein-coding
NA	853173	MTM1	protein-coding
NA	853174	RAD2	protein-coding
NA	853175	TNA1	protein-coding
NA	853177	APL6	protein-coding
NA	853178	BUD32	protein-coding
NA	853179	SAY1	protein-coding
NA	853181	MES1	protein-coding
NA	853182	YGR266W	protein-coding
NA	853183	FOL2	protein-coding
NA	853185	HUA1	protein-coding
NA	853186	YTA7	protein-coding
NA	853187	SLH1	protein-coding
NA	853188	EFG1	protein-coding
NA	853190	YGR273C	protein-coding
NA	853191	TAF1	protein-coding
NA	853192	RTT102	protein-coding
NA	853193	RNH70	protein-coding
NA	853194	CAB4	protein-coding
NA	853195	CWC22	protein-coding
NA	853196	SCW4	protein-coding
NA	853197	PXR1	protein-coding
NA	853198	YOR1	protein-coding
NA	853199	BGL2	protein-coding
NA	853200	YGR283C	protein-coding
NA	853201	ERV29	protein-coding
NA	853202	ZUO1	protein-coding
NA	853203	BIO2	protein-coding
NA	853204	IMA1	protein-coding
NA	853205	MAL13	protein-coding
NA	853207	MAL11	protein-coding
NA	853209	MAL12	protein-coding
NA	853210	PAU12	protein-coding
NA	853212	COS6	protein-coding
NA	853213	YRF1-3	protein-coding
NA	853214	IMA5	protein-coding
NA	853216	HXT8	protein-coding
NA	853217	YJL213W	protein-coding
NA	853218	OPT1	protein-coding
NA	853219	PEX2	protein-coding
NA	853221	CBP1	protein-coding
NA	853222	NUC1	protein-coding
NA	853223	LAA1	protein-coding
NA	853224	YJL206C	protein-coding
NA	853225	NCE101	protein-coding
NA	853226	RCY1	protein-coding
NA	853227	PRP21	protein-coding
NA	853229	ECM25	protein-coding
NA	853230	ACO2	protein-coding
NA	853231	YJL225C	protein-coding
NA	853232	PAU1	protein-coding
NA	853233	VTH2	protein-coding
NA	853235	IMA4	protein-coding
NA	853236	HXT9	protein-coding
NA	853237	YJL218W	protein-coding
NA	853238	REE1	protein-coding
NA	853239	tT(AGU)J	tRNA
NA	853240	MBB1	protein-coding
NA	853241	PHO90	protein-coding
NA	853242	UBP12	protein-coding
NA	853243	ELO1	protein-coding
NA	853244	CDC6	protein-coding
NA	853246	YJL193W	protein-coding
NA	853247	SOP4	protein-coding
NA	853248	RPS14B	protein-coding
NA	853249	RPS22A	protein-coding
NA	853250	RPL39	protein-coding
NA	853252	SWE1	protein-coding
NA	853253	MNN5	protein-coding
NA	853254	ATG36	protein-coding
NA	853255	GON7	protein-coding
NA	853256	MNN11	protein-coding
NA	853257	RBH1	protein-coding
NA	853259	ATP12	protein-coding
NA	853260	PFD1	protein-coding
NA	853261	ATG27	protein-coding
NA	853262	RPL17B	protein-coding
NA	853264	SWI3	protein-coding
NA	853265	KRE9	protein-coding
NA	853266	RFA3	protein-coding
NA	853267	CPS1	protein-coding
NA	853268	TOH1	protein-coding
NA	853269	ASG7	protein-coding
NA	853271	SET2	protein-coding
NA	853272	ERG20	protein-coding
NA	853273	QCR8	protein-coding
NA	853274	HAL5	protein-coding
NA	853275	TPK1	protein-coding
NA	853276	YJL163C	protein-coding
NA	853277	JJJ2	protein-coding
NA	853278	tE(UUC)J	tRNA
NA	853279	FMP33	protein-coding
NA	853280	PIR5	protein-coding
NA	853281	HSP150	protein-coding
NA	853282	CIS3	protein-coding
NA	853283	FAR1	protein-coding
NA	853285	SSY5	protein-coding
NA	853286	FBP26	protein-coding
NA	853287	VPS35	protein-coding
NA	853288	INO1	protein-coding
NA	853290	SNA3	protein-coding
NA	853292	DAS1	protein-coding
NA	853293	RPA34	protein-coding
NA	853294	MRX5	protein-coding
NA	853295	IDS2	protein-coding
NA	853296	SFH5	protein-coding
NA	853297	YJL144W	protein-coding
NA	853298	TIM17	protein-coding
NA	853300	YAK1	protein-coding
NA	853301	RPB4	protein-coding
NA	853302	YUR1	protein-coding
NA	853303	TIF2	protein-coding
NA	853304	GLG2	protein-coding
NA	853305	RPS21B	protein-coding
NA	853307	LCB3	protein-coding
NA	853308	MRS3	protein-coding
NA	853309	YJL132W	protein-coding
NA	853310	AIM23	protein-coding
NA	853311	URA2	protein-coding
NA	853312	TRK1	protein-coding
NA	853313	PBS2	protein-coding
NA	853315	SPT10	protein-coding
NA	853316	NIT2	protein-coding
NA	853317	GCD14	protein-coding
NA	853318	LSM1	protein-coding
NA	853319	MTC1	protein-coding
NA	853320	ALB1	protein-coding
NA	853322	RPE1	protein-coding
NA	853323	YJL118W	protein-coding
NA	853325	PHO86	protein-coding
NA	853326	NCA3	protein-coding
NA	853327	ASF1	protein-coding
NA	853328	tA(AGC)J	tRNA
NA	853329	YJL114W	protein-coding
NA	853330	YJL113W	protein-coding
NA	853331	tD(GUC)J1	tRNA
NA	853332	MDV1	protein-coding
NA	853333	CCT7	protein-coding
NA	853334	GZF3	protein-coding
NA	853335	UTP10	protein-coding
NA	853336	PRM10	protein-coding
NA	853337	YJL107C	protein-coding
NA	853338	IME2	protein-coding
NA	853339	SET4	protein-coding
NA	853340	PAM16	protein-coding
NA	853341	GSM1	protein-coding
NA	853342	MEF2	protein-coding
NA	853343	tR(ACG)J	tRNA
NA	853344	GSH1	protein-coding
NA	853345	LSB6	protein-coding
NA	853346	CHS6	protein-coding
NA	853347	SAP185	protein-coding
NA	853348	PHS1	protein-coding
NA	853349	MRPL49	protein-coding
NA	853350	BCK1	protein-coding
NA	853351	KHA1	protein-coding
NA	853352	TOK1	protein-coding
NA	853353	SRS2	protein-coding
NA	853354	GWT1	protein-coding
NA	853355	DPB11	protein-coding
NA	853356	SIP4	protein-coding
NA	853357	ARG3	protein-coding
NA	853358	TRL1	protein-coding
NA	853359	EXO70	protein-coding
NA	853361	ALY2	protein-coding
NA	853362	TAX4	protein-coding
NA	853363	IML2	protein-coding
NA	853364	ARP4	protein-coding
NA	853365	SCP160	protein-coding
NA	853366	PRY1	protein-coding
NA	853367	PRY3	protein-coding
NA	853368	ICS3	protein-coding
NA	853369	NET1	protein-coding
NA	853371	SMC3	protein-coding
NA	853372	JEM1	protein-coding
NA	853373	PSF2	protein-coding
NA	853374	ARG2	protein-coding
NA	853375	YJL070C	protein-coding
NA	853376	UTP18	protein-coding
NA	853377	YJL068C	protein-coding
NA	853379	MPM1	protein-coding
NA	853381	DLS1	protein-coding
NA	853382	MRPL8	protein-coding
NA	853383	COA3	protein-coding
NA	853384	LAS21	protein-coding
NA	853385	NUP82	protein-coding
NA	853386	BNA3	protein-coding
NA	853387	YHC3	protein-coding
NA	853388	BIT61	protein-coding
NA	853389	IKS1	protein-coding
NA	853390	ZAP1	protein-coding
NA	853391	YJL055W	protein-coding
NA	853392	TIM54	protein-coding
NA	853393	PEP8	protein-coding
NA	853394	YJL052C-A	protein-coding
NA	853395	TDH1	protein-coding
NA	853396	IRC8	protein-coding
NA	853397	MTR4	protein-coding
NA	853398	CHM7	protein-coding
NA	853399	UBX6	protein-coding
NA	853400	RTT101	protein-coding
NA	853401	AIM22	protein-coding
NA	853402	SUP7	tRNA
NA	853403	tR(UCU)J1	tRNA
NA	853404	tD(GUC)J2	tRNA
NA	853405	YJL045W	protein-coding
NA	853406	GYP6	protein-coding
NA	853407	YJL043W	protein-coding
NA	853408	MHP1	protein-coding
NA	853409	NSP1	protein-coding
NA	853410	NUP192	protein-coding
NA	853411	tD(GUC)J3	tRNA
NA	853412	tR(UCU)J2	tRNA
NA	853413	LOH1	protein-coding
NA	853414	IRC18	protein-coding
NA	853415	tV(AAC)J	tRNA
NA	853416	SNX4	protein-coding
NA	853417	TAD2	protein-coding
NA	853418	KAR2	protein-coding
NA	853419	HCA4	protein-coding
NA	853421	BET4	protein-coding
NA	853422	MAD2	protein-coding
NA	853423	VPS53	protein-coding
NA	853424	EMT5	tRNA
NA	853425	YJL028W	protein-coding
NA	853426	YJL027C	protein-coding
NA	853427	RNR2	protein-coding
NA	853428	RRN7	protein-coding
NA	853429	APS3	protein-coding
NA	853430	tG(GCC)J1	tRNA
NA	853432	PET130	protein-coding
NA	853433	BBC1	protein-coding
NA	853434	MPS3	protein-coding
NA	853436	TPH3	protein-coding
NA	853438	CCT3	protein-coding
NA	853439	MAD3	protein-coding
NA	853441	VTC4	protein-coding
NA	853442	RPC17	protein-coding
NA	853443	tK(CUU)J	tRNA
NA	853444	tW(CCA)J	tRNA
NA	853445	NOP9	protein-coding
NA	853447	CCT8	protein-coding
NA	853448	EMT3	tRNA
NA	853449	YJL007C	protein-coding
NA	853450	CTK2	protein-coding
NA	853451	SUP51	tRNA
NA	853452	CYR1	protein-coding
NA	853453	SYS1	protein-coding
NA	853454	COX16	protein-coding
NA	853455	OST1	protein-coding
NA	853456	PRE3	protein-coding
NA	853457	AVT1	protein-coding
NA	853458	MPP10	protein-coding
NA	853459	MRX12	protein-coding
NA	853460	SAG1	protein-coding
NA	853461	APL1	protein-coding
NA	853462	POL31	protein-coding
NA	853463	SUI2	protein-coding
NA	853464	MHO1	protein-coding
NA	853465	TDH2	protein-coding
NA	853466	MET3	protein-coding
NA	853467	SPC1	protein-coding
NA	853468	YJR011C	protein-coding
NA	853469	YJR012C	protein-coding
NA	853470	GPI14	protein-coding
NA	853471	TMA22	protein-coding
NA	853472	YJR015W	protein-coding
NA	853473	ILV3	protein-coding
NA	853475	ESS1	protein-coding
NA	853477	TES1	protein-coding
NA	853478	REC107	protein-coding
NA	853479	LSM8	protein-coding
NA	853481	MDE1	protein-coding
NA	853482	BNA1	protein-coding
NA	853483	YJR026W	protein-coding
NA	853484	YJR027W	protein-coding
NA	853485	YJR028W	protein-coding
NA	853486	YJR029W	protein-coding
NA	853487	RBH2	protein-coding
NA	853488	GEA1	protein-coding
NA	853489	CPR7	protein-coding
NA	853490	RAV1	protein-coding
NA	853491	PET191	protein-coding
NA	853492	RAD26	protein-coding
NA	853494	HUL4	protein-coding
NA	853495	YJR039W	protein-coding
NA	853497	GEF1	protein-coding
NA	853498	URB2	protein-coding
NA	853499	NUP85	protein-coding
NA	853500	POL32	protein-coding
NA	853501	IMT3	tRNA
NA	853502	VPS55	protein-coding
NA	853503	SSC1	protein-coding
NA	853504	TAH11	protein-coding
NA	853505	tS(AGA)J	tRNA
NA	853506	ANB1	protein-coding
NA	853507	CYC1	protein-coding
NA	853508	UTR1	protein-coding
NA	853509	ISY1	protein-coding
NA	853510	OSM1	protein-coding
NA	853511	SUF23	tRNA
NA	853512	RAD7	protein-coding
NA	853513	BFA1	protein-coding
NA	853514	KCH1	protein-coding
NA	853515	HSX1	tRNA
NA	853516	HIT1	protein-coding
NA	853517	tD(GUC)J4	tRNA
NA	853518	YJR056C	protein-coding
NA	853519	SUP4	tRNA
NA	853520	CDC8	protein-coding
NA	853521	APS2	protein-coding
NA	853522	PTK2	protein-coding
NA	853523	CBF1	protein-coding
NA	853524	YJR061W	protein-coding
NA	853525	NTA1	protein-coding
NA	853526	RPA12	protein-coding
NA	853527	CCT5	protein-coding
NA	853528	ARP3	protein-coding
NA	853529	TOR1	protein-coding
NA	853530	YAE1	protein-coding
NA	853531	RFC2	protein-coding
NA	853532	HAM1	protein-coding
NA	853534	LIA1	protein-coding
NA	853535	NPA3	protein-coding
NA	853536	OPI3	protein-coding
NA	853537	MOG1	protein-coding
NA	853538	HOC1	protein-coding
NA	853539	CDC11	protein-coding
NA	853540	MIR1	protein-coding
NA	853541	BNA2	protein-coding
NA	853542	YJR079W	protein-coding
NA	853543	AIM24	protein-coding
NA	853544	EAF6	protein-coding
NA	853545	ACF4	protein-coding
NA	853546	YJR084W	protein-coding
NA	853547	YJR085C	protein-coding
NA	853548	STE18	protein-coding
NA	853550	EMC2	protein-coding
NA	853551	BIR1	protein-coding
NA	853552	GRR1	protein-coding
NA	853553	JSN1	protein-coding
NA	853554	BUD4	protein-coding
NA	853555	FIP1	protein-coding
NA	853556	IME1	protein-coding
NA	853557	RPL43B	protein-coding
NA	853558	SFC1	protein-coding
NA	853559	YJR096W	protein-coding
NA	853560	JJJ3	protein-coding
NA	853561	YJR098C	protein-coding
NA	853562	YUH1	protein-coding
NA	853563	AIM25	protein-coding
NA	853564	tL(UAG)J	tRNA
NA	853565	RSM26	protein-coding
NA	853566	VPS25	protein-coding
NA	853567	URA8	protein-coding
NA	853568	SOD1	protein-coding
NA	853569	ADO1	protein-coding
NA	853570	ECM27	protein-coding
NA	853571	LIH1	protein-coding
NA	853572	ABM1	protein-coding
NA	853573	CPA2	protein-coding
NA	853574	YMR1	protein-coding
NA	853575	PXP2	protein-coding
NA	853576	NNF1	protein-coding
NA	853578	RSM7	protein-coding
NA	853579	YJR115W	protein-coding
NA	853580	TDA4	protein-coding
NA	853581	STE24	protein-coding
NA	853582	ILM1	protein-coding
NA	853583	JHD2	protein-coding
NA	853584	YJR120W	protein-coding
NA	853585	ATP2	protein-coding
NA	853586	IBA57	protein-coding
NA	853587	RPS5	protein-coding
NA	853588	YJR124C	protein-coding
NA	853589	ENT3	protein-coding
NA	853590	VPS70	protein-coding
NA	853591	YJR128W	protein-coding
NA	853592	RSF2	protein-coding
NA	853593	EFM3	protein-coding
NA	853594	STR2	protein-coding
