geo_accession	age	batch_cov1	batch_cov2	batch_cov3	batch_cov4	batch_cov5	batch_cov6	batch_cov7	batch_cov8	batch_cov9	batch_cov10	batch_cov11	batch_cov12	batch_cov13	batch_cov14	batch_cov15	batch_cov16	site_cov1
GSM2458322	55.91666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
GSM2458323	54.33333333	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458324	46.08333333	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GSM2458325	46.08333333	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
GSM2458326	54.91666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GSM2458327	54.91666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
GSM2458328	56.91666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GSM2458329	56.91666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
GSM2458330	46.25	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GSM2458331	54.33333333	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GSM2458332	54.33333333	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
GSM2458333	58.75	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GSM2458334	58.75	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
GSM2458335	47.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GSM2458336	47.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
GSM2458337	57.75	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458338	57.75	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458339	49.08333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GSM2458340	49.08333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
GSM2458341	50.08333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GSM2458342	50.08333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
GSM2458343	47.41666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458344	47.41666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458345	48.66666667	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458346	48.66666667	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458347	49.66666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458348	49.66666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458349	50.41666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GSM2458350	50.41666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
GSM2458351	44.08333333	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458352	44.08333333	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458353	45	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458354	45	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458355	53.25	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458356	53.25	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458357	52.58333333	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458358	52.58333333	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458359	40.83333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458360	40.83333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458361	55.75	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GSM2458362	55.75	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
GSM2458363	46.91666667	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458364	46.91666667	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458365	54.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GSM2458366	54.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
GSM2458367	48.16666667	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458368	48.16666667	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458369	55	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458370	55	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458371	52.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458372	52.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458373	41.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GSM2458374	41.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
GSM2458375	52.33333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458376	52.33333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458377	47.25	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458378	47.25	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458379	40.91666667	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458380	40.91666667	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458381	52.33333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458382	53.33333333	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
GSM2458383	52.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458384	52.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458385	50.33333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458386	50.41666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458387	50.41666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458388	55.58333333	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458389	55.58333333	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458390	48.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GSM2458391	48.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
GSM2458392	50.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458393	50.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458394	52.83333333	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GSM2458395	52.83333333	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
GSM2458396	52.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458397	52.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458398	53.16666667	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458399	54.41666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GSM2458400	54.41666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
GSM2458401	57.16666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GSM2458402	57.16666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
GSM2458403	52.08333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GSM2458404	52.08333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
GSM2458405	48.91666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GSM2458406	48.66666667	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458407	48.66666667	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458408	50.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458409	46.16666667	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458410	46.16666667	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458411	56.41666667	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458412	56.41666667	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458413	52.83333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458414	52.83333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458415	56.83333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458416	56.83333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458417	53.75	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GSM2458418	53.75	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
GSM2458419	59.41666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GSM2458420	59.41666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
GSM2458421	50.91666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GSM2458422	50.91666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
GSM2458423	49.25	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458424	49.25	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458425	51.75	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GSM2458426	50.91666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458427	50.91666667	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
GSM2458428	51.16666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458429	51.16666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458430	50.08333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458431	50.08333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458432	45.91666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458433	45.91666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458434	57.41666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458435	52.83333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458436	52.83333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458437	38.08333333	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458438	38.08333333	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458439	46.25	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458440	41	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GSM2458441	41	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
GSM2458442	44.91666667	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458443	44.91666667	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458444	39.58333333	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458445	39.58333333	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458446	47.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458447	47.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458448	47.91666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458449	47.91666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458450	42.41666667	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458451	42.41666667	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458452	53.41666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458453	53.41666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458454	54.83333333	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458455	54.83333333	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458456	49.75	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458457	54.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458458	54.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458459	52.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458460	52.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458461	49.33333333	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458462	49.33333333	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
GSM2458463	48.58333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458464	49.58333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458465	49.58333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458466	48.33333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458467	48.33333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458468	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458469	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458470	53.91666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GSM2458471	53.58333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458472	53.58333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458473	45.33333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458474	45.33333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458475	44.91666667	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458476	44.75	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GSM2458477	50.08333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458478	50.08333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458479	48.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458480	48.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458481	51.66666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458482	51.66666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458483	54.41666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458484	54.41666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458485	57.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458486	57.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458487	43.66666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458488	43.66666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458489	50.83333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458490	50.83333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
GSM2458491	50.83333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
GSM2458492	50.83333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
GSM2458493	44.83333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GSM2458494	44.83333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
