path_id	pos
Reactome_R-HSA-73728	447
Reactome_R-HSA-3214858	448
KEGG_05322	449
Reactome_R-HSA-3214815	450
GOBP_GO:0065004	451
GOBP_GO:0071824	452
GOBP_GO:0071103	453
GOBP_GO:0006323	454
GOBP_GO:0006334	455
GOBP_GO:0031497	456
GOBP_GO:0006333	457
GOBP_GO:0034728	458
GOBP_GO:0006336	459
GOBP_GO:0034724	460
GOBP_GO:0034508	461
GOBP_GO:0031055	462
GOBP_GO:0034080	463
GOBP_GO:0061641	464
GOBP_GO:0006338	465
GOBP_GO:0043044	466
GOBP_GO:0043486	467
GOBP_GO:0000726	468
GOBP_GO:0006303	469
Reactome_R-HSA-5693571	470
Reactome_R-HSA-5693565	471
Reactome_R-HSA-5693606	472
Reactome_R-HSA-69620	473
Reactome_R-HSA-69481	474
Reactome_R-HSA-5693532	475
Reactome_R-HSA-5693538	476
Reactome_R-HSA-5693567	477
Reactome_R-HSA-5693607	478
Reactome_R-HSA-69473	479
GOBP_GO:0030219	480
GOBP_GO:0045652	481
GOCC_GO:0032993	482
GOCC_GO:0000788	483
GOCC_GO:0000786	484
GOCC_GO:0044815	485
GOBP_GO:1904837	486
GOBP_GO:0045653	487
GOBP_GO:0051290	488
GOBP_GO:0051291	489
GOBP_GO:0006335	490
GOBP_GO:0034723	491
GOBP_GO:0000183	492
Reactome_R-HSA-3214842	493
Reactome_R-HSA-8878171	494
GOBP_GO:0048863	495
Reactome_R-HSA-8939236	496
GOBP_GO:2000736	497
GOBP_GO:0002244	498
GOBP_GO:1901532	499
GOBP_GO:0060218	500
GOBP_GO:1902036	501
Reactome_R-HSA-2262752	502
Reactome_R-HSA-8953897	503
Reactome_R-HSA-2559582	504
Reactome_R-HSA-2559580	505
Reactome_R-HSA-2559583	506
Reactome_R-HSA-194315	507
Reactome_R-HSA-195258	508
Reactome_R-HSA-68886	509
Reactome_R-HSA-1640170	510
Reactome_R-HSA-69278	511
Reactome_R-HSA-72695	512
Reactome_R-HSA-72702	513
Reactome_R-HSA-72649	514
Reactome_R-HSA-72662	515
GOCC_GO:0015935	516
GOCC_GO:0022627	517
Reactome_R-HSA-422475	518
Reactome_R-HSA-376176	519
Reactome_R-HSA-9010553	520
GOCC_GO:0015934	521
GOCC_GO:0022625	522
GOCC_GO:0044445	523
Reactome_R-HSA-72766	524
GOMF_GO:0003735	525
GOCC_GO:0005840	526
GOCC_GO:0044391	527
GOBP_GO:0019080	528
GOBP_GO:0019083	529
Reactome_R-HSA-168254	530
Reactome_R-HSA-168255	531
Reactome_R-HSA-168273	532
GOBP_GO:0006413	533
Reactome_R-HSA-72689	534
Reactome_R-HSA-72613	535
Reactome_R-HSA-72737	536
Reactome_R-HSA-156827	537
Reactome_R-HSA-72706	538
Reactome_R-HSA-1799339	539
GOBP_GO:0070972	540
GOBP_GO:0045047	541
GOBP_GO:0072599	542
GOBP_GO:0006613	543
GOBP_GO:0006614	544
GOBP_GO:0000184	545
Reactome_R-HSA-927802	546
Reactome_R-HSA-975957	547
Reactome_R-HSA-2408522	548
GOCC_GO:0022626	549
KEGG_03010	550
Reactome_R-HSA-72764	551
Reactome_R-HSA-975956	552
Reactome_R-HSA-2408557	553
Reactome_R-HSA-192823	554
Reactome_R-HSA-156842	555
Reactome_R-HSA-156902	556
GOMF_GO:0015145	557
GOMF_GO:0005355	558
GOMF_GO:0015149	559
Reactome_R-HSA-189200	560
GOMF_GO:0015144	561
GOMF_GO:0051119	562
GOBP_GO:0008643	563
GOBP_GO:0015758	564
GOBP_GO:0008645	565
GOBP_GO:0015749	566
GOBP_GO:0010828	567
GOBP_GO:0046326	568
GOBP_GO:0010827	569
GOBP_GO:0046323	570
GOBP_GO:0046324	571
GOBP_GO:0044275	572
Reactome_R-HSA-70221	573
GOBP_GO:0005980	574
GOBP_GO:0044247	575
GOBP_GO:0000272	576
GOBP_GO:0009251	577
GOBP_GO:0005976	578
GOBP_GO:0044264	579
GOBP_GO:0006112	580
GOBP_GO:0005977	581
GOBP_GO:0006073	582
GOBP_GO:0044042	583
GOBP_GO:0005978	584
GOBP_GO:0009250	585
GOBP_GO:0034637	586
GOBP_GO:0000271	587
GOBP_GO:0033692	588
GOBP_GO:0006109	589
GOBP_GO:0043255	590
GOBP_GO:0010675	591
GOBP_GO:0010906	592
GOBP_GO:0006111	593
GOBP_GO:0010677	594
GOBP_GO:0045912	595
GOBP_GO:0032881	596
GOBP_GO:0032885	597
GOBP_GO:0070873	598
GOBP_GO:0005979	599
GOBP_GO:0010962	600
GOBP_GO:0045913	601
GOBP_GO:0010676	602
GOBP_GO:0010907	603
GOBP_GO:0016052	604
GOBP_GO:0009132	605
GOBP_GO:0006165	606
GOBP_GO:0046939	607
GOBP_GO:0009185	608
GOBP_GO:0009135	609
GOBP_GO:0009179	610
GOBP_GO:0046031	611
GOBP_GO:0006096	612
GOBP_GO:0006757	613
GOBP_GO:0006090	614
GOBP_GO:0051193	615
GOBP_GO:0051196	616
GOBP_GO:0043467	617
GOBP_GO:1903578	618
GOBP_GO:0006110	619
GOBP_GO:0043470	620
GOBP_GO:0019674	621
GOBP_GO:0006733	622
GOBP_GO:0072524	623
GOBP_GO:0019362	624
GOBP_GO:0046496	625
Reactome_R-HSA-71387	626
Reactome_R-HSA-70171	627
Reactome_R-HSA-70326	628
GOBP_GO:0019320	629
GOBP_GO:0046365	630
GOBP_GO:0006734	631
GOBP_GO:0006007	632
GOBP_GO:0061718	633
GOBP_GO:0061621	634
GOBP_GO:0061620	635
GOBP_GO:0006735	636
GOBP_GO:0061615	637
GOBP_GO:0006081	638
KEGG_00030	639
Reactome_R-HSA-71336	640
GOBP_GO:0006739	641
GOBP_GO:0019682	642
GOBP_GO:0006098	643
GOBP_GO:0051156	644
Reactome_R-HSA-70263	645
GOBP_GO:0046364	646
GOBP_GO:0006094	647
GOBP_GO:0019319	648
GOBP_GO:0005996	649
GOBP_GO:0006006	650
GOBP_GO:0019318	651
GOBP_GO:0005975	652
GOBP_GO:0044262	653
GOBP_GO:0016051	654
GOCC_GO:0005643	655
Reactome_R-HSA-168253	656
Reactome_R-HSA-168276	657
